date,inner,moto,outer
2022.07.22 15:29:20,1355876,394331,1775564
2022.07.22 15:29:20,1355962,394357,1775682
2022.07.22 15:29:21,1356077,394391,1775835
2022.07.22 15:29:21,1356203,394427,1776001
2022.07.22 15:29:22,1356335,394466,1776174
2022.07.22 15:29:22,1356469,394505,1776351
2022.07.22 15:29:23,1356605,394544,1776528
2022.07.22 15:29:23,1356740,394584,1776706
2022.07.22 15:29:24,1356860,394618,1776854
2022.07.22 15:29:24,1356901,394629,1776900
2022.07.22 15:29:25,1356905,394630,1776903
2022.07.22 15:29:25,1356905,394630,1776903
2022.07.22 15:29:26,1356927,394637,1776941
2022.07.22 15:29:26,1357013,394663,1777059
2022.07.22 15:29:27,1357128,394696,1777212
2022.07.22 15:29:27,1357255,394733,1777379
2022.07.22 15:29:28,1357386,394772,1777552
2022.07.22 15:29:28,1357521,394811,1777728
2022.07.22 15:29:29,1357656,394850,1777905
2022.07.22 15:29:29,1357792,394890,1778084
2022.07.22 15:29:30,1357912,394924,1778233
2022.07.22 15:29:30,1357954,394935,1778279
2022.07.22 15:29:31,1357958,394936,1778282
2022.07.22 15:29:31,1357958,394936,1778282
2022.07.22 15:29:32,1357979,394943,1778319
2022.07.22 15:29:32,1358065,394969,1778436
2022.07.22 15:29:33,1358179,395002,1778589
2022.07.22 15:29:33,1358306,395039,1778756
2022.07.22 15:29:34,1358439,395078,1778930
2022.07.22 15:29:34,1358573,395117,1779106
2022.07.22 15:29:35,1358708,395156,1779284
2022.07.22 15:29:35,1358845,395196,1779462
2022.07.22 15:29:36,1358965,395230,1779612
2022.07.22 15:29:36,1359007,395241,1779658
2022.07.22 15:29:37,1359011,395242,1779661
2022.07.22 15:29:37,1359011,395242,1779661
2022.07.22 15:29:38,1359032,395249,1779697
2022.07.22 15:29:38,1359117,395275,1779814
2022.07.22 15:29:39,1359231,395308,1779967
2022.07.22 15:29:39,1359358,395345,1780133
2022.07.22 15:29:40,1359490,395384,1780307
2022.07.22 15:29:40,1359624,395423,1780483
2022.07.22 15:29:41,1359759,395462,1780660
2022.07.22 15:29:41,1359895,395502,1780838
2022.07.22 15:29:42,1360016,395536,1780988
2022.07.22 15:29:42,1360059,395547,1781035
2022.07.22 15:29:43,1360063,395548,1781039
2022.07.22 15:29:43,1360063,395548,1781039
2022.07.22 15:29:44,1360083,395555,1781074
2022.07.22 15:29:44,1360168,395580,1781191
2022.07.22 15:29:45,1360281,395614,1781342
2022.07.22 15:29:45,1360408,395651,1781509
2022.07.22 15:29:46,1360539,395689,1781682
2022.07.22 15:29:46,1360674,395728,1781858
2022.07.22 15:29:47,1360809,395767,1782035
2022.07.22 15:29:47,1360945,395807,1782213
2022.07.22 15:29:48,1361066,395841,1782363
2022.07.22 15:29:48,1361109,395853,1782410
2022.07.22 15:29:49,1361113,395853,1782413
2022.07.22 15:29:49,1361113,395853,1782413
2022.07.22 15:29:50,1361133,395860,1782449
2022.07.22 15:29:50,1361218,395886,1782566
2022.07.22 15:29:51,1361332,395919,1782719
2022.07.22 15:29:51,1361459,395956,1782885
2022.07.22 15:29:52,1361591,395995,1783058
2022.07.22 15:29:52,1361725,396034,1783235
2022.07.22 15:29:53,1361860,396073,1783412
2022.07.22 15:29:53,1361996,396113,1783590
2022.07.22 15:29:54,1362118,396147,1783741
2022.07.22 15:29:54,1362161,396159,1783788
2022.07.22 15:29:55,1362165,396160,1783792
2022.07.22 15:29:55,1362165,396160,1783792
2022.07.22 15:29:56,1362186,396167,1783827
2022.07.22 15:29:56,1362270,396192,1783944
2022.07.22 15:29:57,1362384,396225,1784097
2022.07.22 15:29:57,1362511,396262,1784263
2022.07.22 15:29:58,1362643,396301,1784437
2022.07.22 15:29:58,1362777,396340,1784613
2022.07.22 15:29:59,1362912,396379,1784790
2022.07.22 15:29:59,1363048,396419,1784968
2022.07.22 15:30:00,1363170,396453,1785119
2022.07.22 15:30:00,1363214,396465,1785168
2022.07.22 15:30:01,1363218,396466,1785171
2022.07.22 15:30:01,1363218,396466,1785171
2022.07.22 15:30:02,1363237,396472,1785204
2022.07.22 15:30:02,1363321,396498,1785321
2022.07.22 15:30:03,1363435,396531,1785472
2022.07.22 15:30:03,1363561,396568,1785639
2022.07.22 15:30:04,1363693,396606,1785812
2022.07.22 15:30:04,1363827,396645,1785987
2022.07.22 15:30:05,1363962,396685,1786164
2022.07.22 15:30:05,1364098,396724,1786342
2022.07.22 15:30:06,1364220,396759,1786494
2022.07.22 15:30:06,1364264,396770,1786543
2022.07.22 15:30:07,1364268,396771,1786546
2022.07.22 15:30:07,1364268,396771,1786546
2022.07.22 15:30:08,1364287,396778,1786579
2022.07.22 15:30:08,1364370,396803,1786695
2022.07.22 15:30:09,1364484,396836,1786846
2022.07.22 15:30:09,1364610,396873,1787012
2022.07.22 15:30:10,1364742,396911,1787186
2022.07.22 15:30:10,1364876,396950,1787362
2022.07.22 15:30:11,1365012,396990,1787539
2022.07.22 15:30:11,1365148,397029,1787717
2022.07.22 15:30:12,1365270,397064,1787870
2022.07.22 15:30:12,1365315,397076,1787919
2022.07.22 15:30:13,1365320,397077,1787923
2022.07.22 15:30:13,1365320,397077,1787923
2022.07.22 15:30:14,1365338,397084,1787956
2022.07.22 15:30:14,1365421,397108,1788071
2022.07.22 15:30:15,1365535,397142,1788223
2022.07.22 15:30:15,1365661,397179,1788389
2022.07.22 15:30:16,1365793,397217,1788561
2022.07.22 15:30:16,1365927,397256,1788737
2022.07.22 15:30:17,1366062,397295,1788915
2022.07.22 15:30:17,1366198,397335,1789092
2022.07.22 15:30:18,1366321,397370,1789245
2022.07.22 15:30:18,1366366,397382,1789295
2022.07.22 15:30:19,1366371,397383,1789299
2022.07.22 15:30:19,1366371,397383,1789299
2022.07.22 15:30:20,1366389,397389,1789331
2022.07.22 15:30:20,1366472,397414,1789446
2022.07.22 15:30:21,1366586,397447,1789597
2022.07.22 15:30:21,1366711,397484,1789763
2022.07.22 15:30:22,1366843,397522,1789936
2022.07.22 15:30:22,1366978,397561,1790112
2022.07.22 15:30:23,1367113,397601,1790290
2022.07.22 15:30:23,1367248,397640,1790467
2022.07.22 15:30:24,1367372,397675,1790621
2022.07.22 15:30:24,1367417,397687,1790671
2022.07.22 15:30:25,1367422,397689,1790676
2022.07.22 15:30:25,1367422,397689,1790676
2022.07.22 15:30:26,1367440,397695,1790708
2022.07.22 15:30:26,1367523,397720,1790823
2022.07.22 15:30:27,1367637,397753,1790975
2022.07.22 15:30:27,1367763,397790,1791141
2022.07.22 15:30:28,1367895,397828,1791314
2022.07.22 15:30:28,1368030,397867,1791490
2022.07.22 15:30:29,1368165,397907,1791668
2022.07.22 15:30:29,1368301,397946,1791845
2022.07.22 15:30:30,1368425,397981,1792000
2022.07.22 15:30:30,1368470,397994,1792051
2022.07.22 15:30:31,1368475,397995,1792055
2022.07.22 15:30:31,1368475,397995,1792055
2022.07.22 15:30:32,1368492,398001,1792086
2022.07.22 15:30:32,1368574,398025,1792199
2022.07.22 15:30:33,1368687,398058,1792350
2022.07.22 15:30:33,1368813,398095,1792516
2022.07.22 15:30:34,1368945,398134,1792689
2022.07.22 15:30:34,1369079,398173,1792864
2022.07.22 15:30:35,1369214,398212,1793042
2022.07.22 15:30:35,1369350,398251,1793220
2022.07.22 15:30:36,1369474,398287,1793374
2022.07.22 15:30:36,1369520,398299,1793426
2022.07.22 15:30:37,1369525,398300,1793430
2022.07.22 15:30:37,1369525,398300,1793430
2022.07.22 15:30:38,1369542,398306,1793461
2022.07.22 15:30:38,1369625,398331,1793575
2022.07.22 15:30:39,1369738,398364,1793726
2022.07.22 15:30:39,1369864,398401,1793892
2022.07.22 15:30:40,1369995,398439,1794065
2022.07.22 15:30:40,1370129,398478,1794240
2022.07.22 15:30:41,1370265,398517,1794418
2022.07.22 15:30:41,1370401,398557,1794596
2022.07.22 15:30:42,1370525,398592,1794751
2022.07.22 15:30:42,1370572,398605,1794803
2022.07.22 15:30:43,1370577,398606,1794808
2022.07.22 15:30:43,1370577,398606,1794808
2022.07.22 15:30:44,1370594,398612,1794838
2022.07.22 15:30:44,1370676,398637,1794952
2022.07.22 15:30:45,1370789,398670,1795102
2022.07.22 15:30:45,1370914,398706,1795268
2022.07.22 15:30:46,1371046,398745,1795441
2022.07.22 15:30:46,1371181,398784,1795617
2022.07.22 15:30:47,1371316,398823,1795794
2022.07.22 15:30:47,1371452,398863,1795972
2022.07.22 15:30:48,1371576,398898,1796128
2022.07.22 15:30:48,1371624,398911,1796181
2022.07.22 15:30:49,1371629,398912,1796185
2022.07.22 15:30:49,1371629,398912,1796185
2022.07.22 15:30:50,1371645,398918,1796214
2022.07.22 15:30:50,1371727,398942,1796328
2022.07.22 15:30:51,1371840,398975,1796478
2022.07.22 15:30:51,1371965,399012,1796644
2022.07.22 15:30:52,1372097,399050,1796817
2022.07.22 15:30:52,1372231,399089,1796993
2022.07.22 15:30:53,1372366,399129,1797170
2022.07.22 15:30:53,1372502,399168,1797348
2022.07.22 15:30:54,1372628,399204,1797505
2022.07.22 15:30:54,1372676,399217,1797559
2022.07.22 15:30:55,1372681,399218,1797564
2022.07.22 15:30:55,1372681,399218,1797564
2022.07.22 15:30:56,1372697,399224,1797592
2022.07.22 15:30:56,1372778,399248,1797705
2022.07.22 15:30:57,1372890,399281,1797854
2022.07.22 15:30:57,1373016,399318,1798021
2022.07.22 15:30:58,1373148,399356,1798193
2022.07.22 15:30:58,1373282,399395,1798370
2022.07.22 15:30:59,1373417,399434,1798546
2022.07.22 15:30:59,1373553,399474,1798724
2022.07.22 15:31:00,1373679,399510,1798882
2022.07.22 15:31:00,1373728,399523,1798936
2022.07.22 15:31:01,1373733,399524,1798942
2022.07.22 15:31:01,1373733,399524,1798942
2022.07.22 15:31:02,1373748,399529,1798970
2022.07.22 15:31:02,1373829,399554,1799082
2022.07.22 15:31:03,1373941,399587,1799231
2022.07.22 15:31:03,1374067,399623,1799398
2022.07.22 15:31:04,1374199,399662,1799571
2022.07.22 15:31:04,1374333,399701,1799747
2022.07.22 15:31:05,1374468,399740,1799924
2022.07.22 15:31:05,1374604,399780,1800102
2022.07.22 15:31:06,1374730,399815,1800260
2022.07.22 15:31:06,1374779,399829,1800315
2022.07.22 15:31:07,1374786,399830,1800321
2022.07.22 15:31:07,1374786,399830,1800321
2022.07.22 15:31:08,1374801,399835,1800348
2022.07.22 15:31:08,1374881,399859,1800460
2022.07.22 15:31:09,1374993,399892,1800609
2022.07.22 15:31:09,1375119,399929,1800775
2022.07.22 15:31:10,1375250,399967,1800948
2022.07.22 15:31:10,1375384,400006,1801123
2022.07.22 15:31:11,1375519,400046,1801300
2022.07.22 15:31:11,1375655,400085,1801478
2022.07.22 15:31:12,1375781,400121,1801636
2022.07.22 15:31:12,1375831,400134,1801692
2022.07.22 15:31:13,1375837,400136,1801698
2022.07.22 15:31:13,1375837,400136,1801698
2022.07.22 15:31:14,1375851,400141,1801724
2022.07.22 15:31:14,1375931,400165,1801835
2022.07.22 15:31:15,1376043,400198,1801984
2022.07.22 15:31:15,1376168,400234,1802149
2022.07.22 15:31:16,1376299,400272,1802321
2022.07.22 15:31:16,1376433,400311,1802497
2022.07.22 15:31:17,1376568,400351,1802674
2022.07.22 15:31:17,1376704,400390,1802852
2022.07.22 15:31:18,1376830,400426,1803011
2022.07.22 15:31:18,1376881,400440,1803067
2022.07.22 15:31:19,1376887,400441,1803072
2022.07.22 15:31:19,1376887,400441,1803072
2022.07.22 15:31:20,1376901,400446,1803098
2022.07.22 15:31:20,1376980,400470,1803209
2022.07.22 15:31:21,1377092,400503,1803358
2022.07.22 15:31:21,1377217,400539,1803523
2022.07.22 15:31:22,1377348,400577,1803695
2022.07.22 15:31:22,1377482,400616,1803871
2022.07.22 15:31:23,1377617,400656,1804047
2022.07.22 15:31:23,1377752,400695,1804225
2022.07.22 15:31:24,1377878,400731,1804384
2022.07.22 15:31:24,1377929,400745,1804440
2022.07.22 15:31:25,1377935,400746,1804445
2022.07.22 15:31:25,1377935,400746,1804445
2022.07.22 15:31:26,1377948,400751,1804470
2022.07.22 15:31:26,1378027,400774,1804580
2022.07.22 15:31:27,1378138,400807,1804729
2022.07.22 15:31:27,1378263,400844,1804894
2022.07.22 15:31:28,1378394,400882,1805066
2022.07.22 15:31:28,1378528,400921,1805241
2022.07.22 15:31:29,1378663,400960,1805418
2022.07.22 15:31:29,1378798,400999,1805595
2022.07.22 15:31:30,1378925,401036,1805755
2022.07.22 15:31:30,1378977,401049,1805812
2022.07.22 15:31:31,1378983,401051,1805817
2022.07.22 15:31:31,1378983,401051,1805817
2022.07.22 15:31:32,1378996,401056,1805842
2022.07.22 15:31:32,1379074,401079,1805952
2022.07.22 15:31:33,1379185,401112,1806099
2022.07.22 15:31:33,1379310,401148,1806265
2022.07.22 15:31:34,1379441,401186,1806436
2022.07.22 15:31:34,1379574,401225,1806611
2022.07.22 15:31:35,1379709,401264,1806787
2022.07.22 15:31:35,1379844,401303,1806964
2022.07.22 15:31:36,1379971,401340,1807124
2022.07.22 15:31:36,1380023,401354,1807182
2022.07.22 15:31:37,1380029,401355,1807187
2022.07.22 15:31:37,1380029,401355,1807187
2022.07.22 15:31:38,1380041,401360,1807211
2022.07.22 15:31:38,1380119,401383,1807320
2022.07.22 15:31:39,1380230,401415,1807468
2022.07.22 15:31:39,1380354,401452,1807632
2022.07.22 15:31:40,1380485,401490,1807804
2022.07.22 15:31:40,1380619,401529,1807979
2022.07.22 15:31:41,1380753,401568,1808155
2022.07.22 15:31:41,1380888,401607,1808332
2022.07.22 15:31:42,1381015,401643,1808492
2022.07.22 15:31:42,1381068,401658,1808551
2022.07.22 15:31:43,1381074,401659,1808557
2022.07.22 15:31:43,1381074,401659,1808557
2022.07.22 15:31:44,1381087,401664,1808580
2022.07.22 15:31:44,1381164,401687,1808689
2022.07.22 15:31:45,1381275,401720,1808837
2022.07.22 15:31:45,1381400,401756,1809002
2022.07.22 15:31:46,1381531,401794,1809174
2022.07.22 15:31:46,1381664,401833,1809349
2022.07.22 15:31:47,1381799,401872,1809525
2022.07.22 15:31:47,1381934,401912,1809702
2022.07.22 15:31:48,1382062,401948,1809863
2022.07.22 15:31:48,1382115,401962,1809922
2022.07.22 15:31:49,1382121,401964,1809928
2022.07.22 15:31:49,1382121,401964,1809928
2022.07.22 15:31:50,1382134,401968,1809952
2022.07.22 15:31:50,1382211,401991,1810060
2022.07.22 15:31:51,1382322,402024,1810208
2022.07.22 15:31:51,1382447,402061,1810373
2022.07.22 15:31:52,1382578,402099,1810545
2022.07.22 15:31:52,1382711,402137,1810720
2022.07.22 15:31:53,1382846,402177,1810896
2022.07.22 15:31:53,1382981,402216,1811074
2022.07.22 15:31:54,1383109,402253,1811235
2022.07.22 15:31:54,1383163,402267,1811296
2022.07.22 15:31:55,1383170,402269,1811302
2022.07.22 15:31:55,1383170,402269,1811302
2022.07.22 15:31:56,1383181,402273,1811324
2022.07.22 15:31:56,1383258,402296,1811431
2022.07.22 15:31:57,1383369,402329,1811580
2022.07.22 15:31:57,1383494,402365,1811744
2022.07.22 15:31:58,1383624,402403,1811916
2022.07.22 15:31:58,1383758,402442,1812091
2022.07.22 15:31:59,1383893,402481,1812267
2022.07.22 15:31:59,1384028,402520,1812444
2022.07.22 15:32:00,1384156,402557,1812606
2022.07.22 15:32:00,1384210,402571,1812666
2022.07.22 15:32:01,1384217,402573,1812672
2022.07.22 15:32:01,1384217,402573,1812672
2022.07.22 15:32:02,1384229,402577,1812694
2022.07.22 15:32:02,1384305,402600,1812801
2022.07.22 15:32:03,1384416,402633,1812949
2022.07.22 15:32:03,1384540,402669,1813113
2022.07.22 15:32:04,1384671,402707,1813285
2022.07.22 15:32:04,1384804,402746,1813459
2022.07.22 15:32:05,1384938,402785,1813636
2022.07.22 15:32:05,1385073,402824,1813812
2022.07.22 15:32:06,1385202,402861,1813975
2022.07.22 15:32:06,1385257,402876,1814036
2022.07.22 15:32:07,1385263,402877,1814042
2022.07.22 15:32:07,1385263,402877,1814042
2022.07.22 15:32:08,1385274,402881,1814064
2022.07.22 15:32:08,1385350,402904,1814170
2022.07.22 15:32:09,1385460,402937,1814317
2022.07.22 15:32:09,1385585,402973,1814482
2022.07.22 15:32:10,1385716,403011,1814653
2022.07.22 15:32:10,1385849,403050,1814829
2022.07.22 15:32:11,1385984,403089,1815005
2022.07.22 15:32:11,1386119,403128,1815182
2022.07.22 15:32:12,1386248,403165,1815344
2022.07.22 15:32:12,1386303,403180,1815407
2022.07.22 15:32:13,1386310,403182,1815414
2022.07.22 15:32:13,1386310,403182,1815414
2022.07.22 15:32:14,1386321,403186,1815434
2022.07.22 15:32:14,1386396,403209,1815540
2022.07.22 15:32:15,1386506,403241,1815687
2022.07.22 15:32:15,1386630,403277,1815851
2022.07.22 15:32:16,1386761,403315,1816022
2022.07.22 15:32:16,1386895,403354,1816198
2022.07.22 15:32:17,1387029,403393,1816374
2022.07.22 15:32:17,1387164,403432,1816551
2022.07.22 15:32:18,1387293,403469,1816714
2022.07.22 15:32:18,1387349,403484,1816777
2022.07.22 15:32:19,1387357,403486,1816784
2022.07.22 15:32:19,1387357,403486,1816784
2022.07.22 15:32:20,1387367,403490,1816803
2022.07.22 15:32:20,1387442,403512,1816908
2022.07.22 15:32:21,1387552,403545,1817055
2022.07.22 15:32:21,1387676,403581,1817219
2022.07.22 15:32:22,1387807,403619,1817391
2022.07.22 15:32:22,1387940,403658,1817566
2022.07.22 15:32:23,1388075,403697,1817743
2022.07.22 15:32:23,1388211,403737,1817920
2022.07.22 15:32:24,1388340,403774,1818084
2022.07.22 15:32:24,1388397,403789,1818148
2022.07.22 15:32:25,1388404,403791,1818155
2022.07.22 15:32:25,1388404,403791,1818155
2022.07.22 15:32:26,1388414,403794,1818175
2022.07.22 15:32:26,1388489,403817,1818280
2022.07.22 15:32:27,1388599,403849,1818427
2022.07.22 15:32:27,1388724,403886,1818591
2022.07.22 15:32:28,1388855,403924,1818763
2022.07.22 15:32:28,1388989,403963,1818939
2022.07.22 15:32:29,1389123,404002,1819115
2022.07.22 15:32:29,1389259,404041,1819293
2022.07.22 15:32:30,1389389,404079,1819458
2022.07.22 15:32:30,1389447,404094,1819523
2022.07.22 15:32:31,1389455,404096,1819530
2022.07.22 15:32:31,1389455,404096,1819530
2022.07.22 15:32:32,1389465,404100,1819550
2022.07.22 15:32:32,1389539,404122,1819655
2022.07.22 15:32:33,1389649,404155,1819802
2022.07.22 15:32:33,1389774,404191,1819966
2022.07.22 15:32:34,1389905,404229,1820138
2022.07.22 15:32:34,1390038,404268,1820313
2022.07.22 15:32:35,1390173,404307,1820490
2022.07.22 15:32:35,1390309,404347,1820668
2022.07.22 15:32:36,1390439,404384,1820834
2022.07.22 15:32:36,1390498,404400,1820899
2022.07.22 15:32:37,1390505,404402,1820906
2022.07.22 15:32:37,1390505,404402,1820906
2022.07.22 15:32:38,1390514,404405,1820925
2022.07.22 15:32:38,1390588,404428,1821029
2022.07.22 15:32:39,1390698,404460,1821176
2022.07.22 15:32:39,1390823,404496,1821340
2022.07.22 15:32:40,1390954,404534,1821512
2022.07.22 15:32:40,1391087,404573,1821687
2022.07.22 15:32:41,1391223,404613,1821865
2022.07.22 15:32:41,1391358,404652,1822042
2022.07.22 15:32:42,1391488,404689,1822208
2022.07.22 15:32:42,1391547,404705,1822274
2022.07.22 15:32:43,1391555,404707,1822281
2022.07.22 15:32:43,1391555,404707,1822281
2022.07.22 15:32:44,1391564,404711,1822300
2022.07.22 15:32:44,1391638,404733,1822404
2022.07.22 15:32:45,1391748,404765,1822551
2022.07.22 15:32:45,1391872,404801,1822715
2022.07.22 15:32:46,1392003,404840,1822886
2022.07.22 15:32:46,1392137,404878,1823062
2022.07.22 15:32:47,1392271,404918,1823239
2022.07.22 15:32:47,1392407,404957,1823416
2022.07.22 15:32:48,1392538,404995,1823583
2022.07.22 15:32:48,1392598,405011,1823650
2022.07.22 15:32:49,1392607,405013,1823658
2022.07.22 15:32:49,1392607,405013,1823658
2022.07.22 15:32:50,1392616,405016,1823675
2022.07.22 15:32:50,1392688,405038,1823778
2022.07.22 15:32:51,1392798,405070,1823924
2022.07.22 15:32:51,1392922,405106,1824088
2022.07.22 15:32:52,1393052,405145,1824260
2022.07.22 15:32:52,1393186,405183,1824435
2022.07.22 15:32:53,1393321,405223,1824612
2022.07.22 15:32:53,1393457,405262,1824790
2022.07.22 15:32:54,1393587,405300,1824956
2022.07.22 15:32:54,1393648,405316,1825024
2022.07.22 15:32:55,1393656,405318,1825032
2022.07.22 15:32:55,1393656,405318,1825032
2022.07.22 15:32:56,1393664,405321,1825049
2022.07.22 15:32:56,1393737,405343,1825151
2022.07.22 15:32:57,1393846,405375,1825298
2022.07.22 15:32:57,1393970,405411,1825461
2022.07.22 15:32:58,1394101,405450,1825633
2022.07.22 15:32:58,1394235,405488,1825809
2022.07.22 15:32:59,1394370,405528,1825986
2022.07.22 15:32:59,1394506,405567,1826164
2022.07.22 15:33:00,1394637,405605,1826331
2022.07.22 15:33:00,1394698,405621,1826400
2022.07.22 15:33:01,1394707,405624,1826408
2022.07.22 15:33:01,1394707,405624,1826408
2022.07.22 15:33:02,1394715,405627,1826425
2022.07.22 15:33:02,1394788,405649,1826528
2022.07.22 15:33:03,1394897,405681,1826674
2022.07.22 15:33:03,1395022,405717,1826838
2022.07.22 15:33:04,1395152,405755,1827010
2022.07.22 15:33:04,1395286,405794,1827185
2022.07.22 15:33:05,1395421,405834,1827363
2022.07.22 15:33:05,1395557,405873,1827541
2022.07.22 15:33:06,1395689,405911,1827709
2022.07.22 15:33:06,1395751,405928,1827778
2022.07.22 15:33:07,1395759,405930,1827786
2022.07.22 15:33:07,1395759,405930,1827786
2022.07.22 15:33:08,1395767,405933,1827803
2022.07.22 15:33:08,1395839,405954,1827904
2022.07.22 15:33:09,1395948,405986,1828050
2022.07.22 15:33:09,1396072,406023,1828214
2022.07.22 15:33:10,1396203,406061,1828387
2022.07.22 15:33:10,1396338,406100,1828563
2022.07.22 15:33:11,1396473,406139,1828740
2022.07.22 15:33:11,1396609,406179,1828918
2022.07.22 15:33:12,1396740,406217,1829086
2022.07.22 15:33:12,1396803,406234,1829156
2022.07.22 15:33:13,1396811,406236,1829164
2022.07.22 15:33:13,1396811,406236,1829164
2022.07.22 15:33:14,1396819,406239,1829180
2022.07.22 15:33:14,1396890,406260,1829281
2022.07.22 15:33:15,1396999,406292,1829427
2022.07.22 15:33:15,1397123,406329,1829591
2022.07.22 15:33:16,1397255,406367,1829764
2022.07.22 15:33:16,1397389,406406,1829940
2022.07.22 15:33:17,1397524,406445,1830117
2022.07.22 15:33:17,1397661,406485,1830296
2022.07.22 15:33:18,1397793,406523,1830464
2022.07.22 15:33:18,1397856,406540,1830536
2022.07.22 15:33:19,1397866,406543,1830546
2022.07.22 15:33:19,1397866,406543,1830546
2022.07.22 15:33:20,1397874,406545,1830561
2022.07.22 15:33:20,1397945,406567,1830663
2022.07.22 15:33:21,1398054,406599,1830809
2022.07.22 15:33:21,1398178,406635,1830973
2022.07.22 15:33:22,1398309,406674,1831145
2022.07.22 15:33:22,1398444,406713,1831321
2022.07.22 15:33:23,1398579,406752,1831499
2022.07.22 15:33:23,1398715,406792,1831677
2022.07.22 15:33:24,1398848,406830,1831846
2022.07.22 15:33:24,1398912,406847,1831918
2022.07.22 15:33:25,1398921,406849,1831928
2022.07.22 15:33:25,1398921,406849,1831928
2022.07.22 15:33:26,1398928,406852,1831942
2022.07.22 15:33:26,1398998,406873,1832042
2022.07.22 15:33:27,1399107,406905,1832187
2022.07.22 15:33:27,1399231,406942,1832351
2022.07.22 15:33:28,1399362,406980,1832524
2022.07.22 15:33:28,1399496,407019,1832699
2022.07.22 15:33:29,1399631,407058,1832877
2022.07.22 15:33:29,1399767,407098,1833055
2022.07.22 15:33:30,1399900,407136,1833224
2022.07.22 15:33:30,1399964,407153,1833297
2022.07.22 15:33:31,1399975,407156,1833307
2022.07.22 15:33:31,1399975,407156,1833307
2022.07.22 15:33:32,1399981,407158,1833321
2022.07.22 15:33:32,1400052,407180,1833422
2022.07.22 15:33:33,1400160,407212,1833567
2022.07.22 15:33:33,1400284,407248,1833731
2022.07.22 15:33:34,1400415,407286,1833903
2022.07.22 15:33:34,1400550,407325,1834079
2022.07.22 15:33:35,1400685,407365,1834256
2022.07.22 15:33:35,1400821,407404,1834435
2022.07.22 15:33:36,1400953,407442,1834604
2022.07.22 15:33:36,1401018,407460,1834678
2022.07.22 15:33:37,1401028,407462,1834687
2022.07.22 15:33:37,1401028,407462,1834687
2022.07.22 15:33:38,1401034,407465,1834700
2022.07.22 15:33:38,1401103,407486,1834799
2022.07.22 15:33:39,1401211,407518,1834944
2022.07.22 15:33:39,1401335,407554,1835107
2022.07.22 15:33:40,1401465,407592,1835279
2022.07.22 15:33:40,1401599,407631,1835454
2022.07.22 15:33:41,1401734,407670,1835631
2022.07.22 15:33:41,1401870,407709,1835809
2022.07.22 15:33:42,1402003,407748,1835979
2022.07.22 15:33:42,1402069,407765,1836053
2022.07.22 15:33:43,1402079,407768,1836063
2022.07.22 15:33:43,1402079,407768,1836063
2022.07.22 15:33:44,1402084,407770,1836076
2022.07.22 15:33:44,1402153,407791,1836174
2022.07.22 15:33:45,1402261,407823,1836319
2022.07.22 15:33:45,1402385,407859,1836482
2022.07.22 15:33:46,1402516,407897,1836654
2022.07.22 15:33:46,1402649,407936,1836829
2022.07.22 15:33:47,1402785,407975,1837006
2022.07.22 15:33:47,1402920,408015,1837184
2022.07.22 15:33:48,1403053,408053,1837355
2022.07.22 15:33:48,1403120,408071,1837430
2022.07.22 15:33:49,1403131,408074,1837441
2022.07.22 15:33:49,1403131,408074,1837441
2022.07.22 15:33:50,1403136,408076,1837453
2022.07.22 15:33:50,1403204,408097,1837550
2022.07.22 15:33:51,1403311,408128,1837694
2022.07.22 15:33:51,1403435,408164,1837857
2022.07.22 15:33:52,1403566,408203,1838029
2022.07.22 15:33:52,1403700,408242,1838205
2022.07.22 15:33:53,1403836,408281,1838383
2022.07.22 15:33:53,1403971,408321,1838561
2022.07.22 15:33:54,1404104,408359,1838732
2022.07.22 15:33:54,1404172,408377,1838808
2022.07.22 15:33:55,1404182,408380,1838818
2022.07.22 15:33:55,1404182,408380,1838818
2022.07.22 15:33:56,1404187,408382,1838830
2022.07.22 15:33:56,1404256,408403,1838928
2022.07.22 15:33:57,1404363,408434,1839072
2022.07.22 15:33:57,1404487,408470,1839235
2022.07.22 15:33:58,1404618,408509,1839407
2022.07.22 15:33:58,1404752,408548,1839583
2022.07.22 15:33:59,1404887,408587,1839761
2022.07.22 15:33:59,1405024,408627,1839939
2022.07.22 15:34:00,1405157,408665,1840111
2022.07.22 15:34:00,1405226,408684,1840188
2022.07.22 15:34:01,1405237,408687,1840199
2022.07.22 15:34:01,1405237,408687,1840199
2022.07.22 15:34:02,1405242,408689,1840211
2022.07.22 15:34:02,1405310,408709,1840309
2022.07.22 15:34:03,1405417,408741,1840453
2022.07.22 15:34:03,1405542,408777,1840616
2022.07.22 15:34:04,1405673,408815,1840789
2022.07.22 15:34:04,1405807,408854,1840965
2022.07.22 15:34:05,1405942,408894,1841142
2022.07.22 15:34:05,1406078,408933,1841320
2022.07.22 15:34:06,1406211,408972,1841492
2022.07.22 15:34:06,1406280,408990,1841569
2022.07.22 15:34:07,1406290,408993,1841579
2022.07.22 15:34:07,1406290,408993,1841579
2022.07.22 15:34:08,1406296,408995,1841591
2022.07.22 15:34:08,1406364,409016,1841689
2022.07.22 15:34:09,1406471,409047,1841833
2022.07.22 15:34:09,1406595,409084,1841996
2022.07.22 15:34:10,1406726,409122,1842169
2022.07.22 15:34:10,1406860,409161,1842344
